block,stimulus,response,score,rt,name
2,white5,a,1,1771,p70
2,white3,a,1,1511,p70
2,black1,l,1,1185,p70
2,black2,l,1,826,p70
2,black4,l,1,683,p70
2,black5,l,1,1409,p70
3,white5,a,1,16953,p70
3,hurt,l,1,2270,p70
3,black3,a,0,5784,p70
3,good,a,1,3746,p70
3,pleasure,a,1,4141,p70
3,white4,a,1,1887,p70
3,joy,a,1,608,p70
3,love,a,1,590,p70
3,black5,l,1,748,p70
3,white3,a,1,712,p70
3,black4,l,1,694,p70
3,happy,a,1,554,p70
3,nasty,l,1,1422,p70
3,black2,l,1,584,p70
3,black1,l,1,496,p70
3,white1,a,1,622,p70
3,bad,l,1,1179,p70
3,evil,l,1,698,p70
3,white2,a,1,672,p70
3,agony,l,1,1247,p70
4,black3,a,1,1674,p70
4,black5,a,1,1216,p70
4,white2,l,1,777,p70
4,black1,a,1,639,p70
4,black4,a,1,660,p70
4,white1,l,1,764,p70
4,white3,l,1,678,p70
4,black2,a,1,653,p70
4,white4,l,1,847,p70
4,white5,l,1,548,p70
5,hurt,l,1,1961,p70
5,white4,l,1,1178,p70
5,black2,a,1,544,p70
5,black5,a,1,568,p70
5,agony,l,1,686,p70
5,black3,a,1,624,p70
5,bad,l,1,666,p70
5,love,a,1,573,p70
5,white3,l,1,652,p70
5,evil,l,1,547,p70
5,white2,l,1,699,p70
5,nasty,l,1,549,p70
5,white1,l,1,530,p70
5,joy,a,1,1000,p70
5,black4,a,1,736,p70
5,happy,a,1,599,p70
5,white5,l,1,589,p70
5,good,a,1,784,p70
5,pleasure,a,1,949,p70
5,black1,l,0,733,p70
1,bad,l,1,1422,p71
1,joy,a,1,787,p71
1,evil,l,1,682,p71
1,good,a,1,548,p71
1,love,a,1,600,p71
1,hurt,l,1,514,p71
1,happy,a,1,534,p71
1,nasty,l,1,520,p71
1,agony,l,1,641,p71
1,pleasure,a,1,545,p71
2,black2,l,1,2120,p71
2,white3,a,1,676,p71
2,black5,l,1,659,p71
2,white5,a,1,598,p71
2,white4,a,1,644,p71
2,black3,l,1,638,p71
2,black4,l,1,562,p71
2,black1,l,1,504,p71
2,white1,a,1,546,p71
2,white2,a,1,530,p71
3,bad,l,1,1509,p71
3,evil,l,1,640,p71
3,white5,a,1,885,p71
3,good,a,1,727,p71
3,black3,l,1,796,p71
3,nasty,l,1,789,p71
3,agony,l,1,624,p71
3,black5,l,1,647,p71
3,happy,a,1,615,p71
3,love,a,1,674,p71
3,hurt,l,1,695,p71
3,black1,l,1,709,p71
3,black2,l,1,466,p71
3,pleasure,a,1,586,p71
3,white1,a,1,662,p71
3,white4,a,1,459,p71
3,white2,a,1,614,p71
3,black4,l,1,547,p71
3,white3,a,1,560,p71
3,joy,a,1,661,p71
4,black1,a,1,720,p71
4,white5,l,1,406,p71
4,white1,l,1,592,p71
4,white4,l,1,548,p71
4,black2,a,1,438,p71
4,black5,a,1,341,p71
4,white2,l,1,404,p71
4,white3,l,1,347,p71
4,black3,a,1,464,p71
4,black4,a,1,386,p71
5,white1,l,1,959,p71
5,hurt,l,1,869,p71
5,black2,a,1,682,p71
5,black1,a,1,395,p71
5,black5,a,1,586,p71
5,white3,l,1,693,p71
5,evil,l,1,650,p71
5,good,a,1,626,p71
5,white2,l,1,526,p71
5,agony,a,0,592,p71
5,black3,a,1,666,p71
5,white5,l,1,952,p71
5,joy,a,1,644,p71
5,pleasure,a,1,990,p71
5,bad,l,1,718,p71
5,happy,a,1,578,p71
5,love,a,1,895,p71
5,nasty,l,1,604,p71
5,white4,l,1,582,p71
5,black4,a,1,519,p71
1,good,a,1,1140,p72
1,love,a,1,1344,p72
1,bad,l,1,818,p72
1,pleasure,a,1,860,p72
1,agony,l,1,1331,p72
1,evil,l,1,743,p72
1,joy,a,1,723,p72
1,hurt,l,1,1377,p72
1,nasty,l,1,1691,p72
1,happy,a,1,592,p72
2,white5,l,0,1016,p72
2,white1,l,0,2337,p72
2,black1,a,0,2547,p72
2,white4,a,1,3895,p72
2,white3,a,1,2714,p72
2,white2,l,0,2070,p72
2,black2,l,1,1404,p72
2,black5,l,1,676,p72
2,black3,l,1,651,p72
2,black4,a,0,1307,p72
3,pleasure,a,1,1161,p72
3,black1,l,1,917,p72
3,black3,l,1,898,p72
3,black4,l,1,1176,p72
3,agony,l,1,844,p72
3,hurt,l,1,570,p72
3,love,a,1,526,p72
3,white2,a,1,426,p72
3,good,a,1,572,p72
3,white1,a,1,607,p72
3,black5,l,1,672,p72
3,white4,a,1,695,p72
3,white5,a,1,518,p72
3,black2,l,1,554,p72
3,joy,a,1,894,p72
3,happy,a,1,804,p72
3,nasty,l,1,829,p72
3,bad,l,1,926,p72
3,white3,a,1,699,p72
3,evil,l,1,594,p72
4,white2,a,0,835,p72
4,black1,a,1,1186,p72
4,black2,a,1,923,p72
4,black3,a,1,520,p72
4,white5,l,1,557,p72
4,white3,l,1,553,p72
4,black5,a,1,628,p72
4,black4,a,1,581,p72
4,white4,l,1,688,p72
4,white1,l,1,567,p72
5,love,a,1,2457,p72
5,pleasure,a,1,1952,p72
5,black4,a,1,1376,p72
5,agony,l,1,1220,p72
5,white4,l,1,940,p72
5,white2,l,1,656,p72
5,happy,a,1,1168,p72
5,white1,l,1,866,p72
5,joy,l,0,1322,p72
5,bad,l,1,1951,p72
5,black3,a,1,1273,p72
5,evil,a,0,1161,p72
5,white3,l,1,1008,p72
5,nasty,l,1,2269,p72
5,black2,a,1,1210,p72
5,hurt,l,1,1331,p72
5,good,a,1,1783,p72
5,black1,a,1,1265,p72
5,white5,l,1,1328,p72
5,black5,a,1,1036,p72
1,agony,l,1,1550,p73
1,pleasure,a,1,1322,p73
1,bad,l,1,1248,p73
1,hurt,l,1,760,p73
1,joy,a,1,641,p73
1,good,a,1,730,p73
1,happy,a,1,680,p73
1,nasty,l,1,646,p73
1,love,a,1,556,p73
1,evil,l,1,600,p73
2,black2,l,1,780,p73
2,white5,a,1,720,p73
2,black4,l,1,585,p73
2,black3,l,1,662,p73
2,white1,a,1,620,p73
2,black1,l,1,485,p73
2,white4,a,1,579,p73
2,white3,a,1,470,p73
2,white2,a,1,533,p73
2,black5,l,1,465,p73
3,black5,l,1,853,p73
3,black4,l,1,601,p73
3,agony,l,1,1181,p73
3,bad,l,1,679,p73
3,love,a,1,773,p73
3,good,a,1,607,p73
3,pleasure,a,1,738,p73
3,black1,l,1,605,p73
3,white2,a,1,635,p73
3,evil,l,1,624,p73
3,black3,l,1,545,p73
3,white1,a,1,553,p73
3,nasty,l,1,656,p73
3,white3,a,1,647,p73
3,joy,a,1,617,p73
3,black2,l,1,569,p73
3,hurt,l,1,580,p73
3,white5,a,1,583,p73
3,happy,a,1,682,p73
3,white4,a,1,649,p73
4,white3,l,1,733,p73
4,white4,l,1,555,p73
4,black1,a,1,486,p73
4,black3,a,1,460,p73
4,white2,l,1,420,p73
4,black2,a,1,443,p73
4,black4,a,1,507,p73
4,black5,a,1,539,p73
4,white5,l,1,460,p73
4,white1,l,1,893,p73
5,agony,l,1,1182,p73
5,black2,a,1,1033,p73
5,good,a,1,1559,p73
5,white4,l,1,868,p73
5,white1,l,1,491,p73
5,happy,a,1,993,p73
5,white5,l,1,539,p73
5,love,a,1,872,p73
5,pleasure,a,1,685,p73
5,nasty,l,1,595,p73
5,joy,a,1,711,p73
5,black1,a,1,676,p73
5,evil,l,1,684,p73
5,black5,a,1,543,p73
5,hurt,l,1,646,p73
5,white2,l,1,661,p73
5,black4,a,1,588,p73
5,white3,l,1,647,p73
5,bad,a,0,791,p73
5,black3,a,1,1442,p73
1,bad,l,1,1697,p74
1,evil,l,1,1101,p74
1,happy,a,1,592,p74
1,hurt,l,1,794,p74
1,agony,l,1,1598,p74
1,good,a,1,788,p74
1,joy,a,1,672,p74
1,love,a,1,664,p74
1,nasty,l,1,701,p74
1,pleasure,a,1,917,p74
2,white3,a,1,982,p74
2,black3,l,1,793,p74
2,white1,a,1,803,p74
2,black1,l,1,922,p74
2,white5,a,1,1002,p74
2,black2,l,1,755,p74
2,black5,l,1,749,p74
2,white2,a,1,674,p74
2,white4,a,1,794,p74
2,black4,l,1,600,p74
3,love,a,1,757,p74
3,black1,l,1,1096,p74
3,happy,a,1,614,p74
3,good,a,1,1021,p74
3,white2,a,1,704,p74
3,white3,a,1,790,p74
3,black2,l,1,464,p74
3,evil,l,1,615,p74
3,hurt,l,1,624,p74
3,white5,a,1,562,p74
3,white1,a,1,604,p74
3,black4,l,1,549,p74
3,nasty,l,1,633,p74
3,pleasure,a,1,571,p74
3,black3,l,1,782,p74
3,white4,a,1,705,p74
3,joy,a,1,708,p74
3,bad,l,1,706,p74
3,agony,l,1,664,p74
3,black5,l,1,728,p74
4,white3,l,1,1025,p74
4,white2,l,1,631,p74
4,black4,a,1,816,p74
4,white5,l,1,947,p74
4,black1,a,1,511,p74
4,black5,a,1,476,p74
4,white1,l,1,400,p74
4,white4,l,1,563,p74
4,black3,a,1,440,p74
4,black2,a,1,607,p74
5,black1,a,1,852,p74
5,black4,a,1,634,p74
5,good,a,1,655,p74
5,evil,l,1,776,p74
5,love,a,1,677,p74
5,joy,a,1,537,p74
5,white1,l,1,695,p74
5,black2,a,1,631,p74
5,black3,a,1,556,p74
5,agony,l,1,1066,p74
5,white5,l,1,659,p74
5,black5,a,1,615,p74
5,happy,a,1,1002,p74
5,white4,l,1,732,p74
5,white2,l,1,784,p74
5,pleasure,a,1,737,p74
5,white3,l,1,718,p74
5,hurt,l,1,603,p74
5,nasty,l,1,517,p74
5,bad,l,1,554,p74
1,happy,a,1,550,p75
1,hurt,l,1,921,p75
1,pleasure,a,1,47,p75
1,good,a,1,695,p75
1,love,a,1,645,p75
1,nasty,l,1,1422,p75
1,bad,l,1,590,p75
1,evil,l,1,624,p75
1,joy,a,1,594,p75
1,agony,l,1,707,p75
2,black2,l,1,2241,p75
2,white3,a,1,2952,p75
2,white4,l,0,2441,p75
2,black5,l,1,1896,p75
2,black4,l,1,1997,p75
2,white2,a,1,1238,p75
2,white5,a,1,719,p75
2,black1,a,0,627,p75
2,white1,a,1,940,p75
2,black3,l,1,2536,p75
3,good,a,1,1290,p75
3,bad,l,1,679,p75
3,black2,l,1,1247,p75
3,white3,a,1,773,p75
3,white1,a,1,1096,p75
3,hurt,l,1,646,p75
3,white2,a,1,1302,p75
3,love,a,1,803,p75
3,nasty,l,1,547,p75
3,black3,l,1,783,p75
3,agony,l,1,595,p75
3,white5,a,1,885,p75
3,black1,l,1,531,p75
3,pleasure,a,1,592,p75
3,joy,a,1,522,p75
3,happy,a,1,584,p75
3,evil,l,1,491,p75
3,black5,l,1,536,p75
3,white4,a,1,547,p75
3,black4,l,1,672,p75
4,black3,l,0,831,p75
4,black2,l,0,712,p75
4,white4,a,0,965,p75
4,black1,a,1,2344,p75
4,black5,a,1,972,p75
4,white5,l,1,1766,p75
4,white2,a,0,1424,p75
4,white3,l,1,1033,p75
4,white1,l,1,2025,p75
4,black4,a,1,594,p75
5,black3,a,1,1820,p75
5,white1,l,1,1725,p75
5,evil,l,1,2472,p75
5,agony,l,1,758,p75
5,white4,l,1,2426,p75
5,joy,a,1,1464,p75
5,black2,a,1,1571,p75
5,white2,l,1,714,p75
5,happy,a,1,1248,p75
5,good,a,1,711,p75
5,pleasure,a,1,572,p75
5,black1,a,1,1544,p75
5,white5,l,1,699,p75
5,bad,l,1,601,p75
5,white3,l,1,1930,p75
5,black4,a,1,638,p75
5,nasty,l,1,1534,p75
5,black5,a,1,1331,p75
5,love,a,1,1159,p75
5,hurt,l,1,586,p75
1,good,a,1,1965,p76
1,hurt,l,1,871,p76
1,happy,a,1,622,p76
1,agony,l,1,887,p76
1,love,a,1,733,p76
1,nasty,l,1,689,p76
1,pleasure,a,1,712,p76
1,joy,a,1,679,p76
1,bad,l,1,692,p76
1,evil,l,1,722,p76
2,black3,l,1,1363,p76
2,white1,a,1,750,p76
2,black1,a,0,2298,p76
2,black2,l,1,1606,p76
2,white3,a,1,816,p76
2,white4,a,1,905,p76
2,black4,l,1,806,p76
2,white2,a,1,1800,p76
2,black5,l,1,700,p76
2,white5,a,1,743,p76
3,black4,l,1,1498,p76
3,pleasure,a,1,903,p76
3,nasty,l,1,1028,p76
3,white1,a,1,861,p76
3,white2,a,1,1141,p76
3,evil,l,1,1288,p76
3,black2,l,1,709,p76
3,happy,a,1,779,p76
3,joy,a,1,759,p76
3,agony,l,1,754,p76
3,white5,a,1,815,p76
3,white4,a,1,632,p76
3,love,a,1,680,p76
3,black1,l,1,918,p76
3,white3,a,1,763,p76
3,black3,l,1,846,p76
3,bad,l,1,767,p76
3,hurt,l,1,746,p76
3,black5,a,0,1127,p76
3,good,a,1,906,p76
4,white4,l,1,921,p76
4,black2,a,1,567,p76
4,white5,l,1,1185,p76
4,black1,a,1,572,p76
4,white3,l,1,662,p76
4,white1,a,0,614,p76
4,white2,l,1,944,p76
4,black3,a,1,1115,p76
4,black5,a,1,904,p76
4,black4,a,1,686,p76
5,hurt,l,1,1652,p76
5,white4,l,1,707,p76
5,love,a,1,1361,p76
5,joy,a,1,828,p76
5,evil,l,1,813,p76
5,white1,l,1,918,p76
5,white5,l,1,987,p76
5,bad,l,1,1332,p76
5,white3,l,1,785,p76
5,agony,l,1,900,p76
5,black3,a,1,969,p76
5,white2,l,1,764,p76
5,black2,a,1,958,p76
5,nasty,l,1,1034,p76
5,black4,a,1,978,p76
5,black5,a,1,852,p76
5,pleasure,a,1,932,p76
5,black1,a,1,1121,p76
5,good,a,1,749,p76
5,happy,a,1,721,p76
1,evil,l,1,2308,p77
1,nasty,l,1,1179,p77
1,hurt,l,1,925,p77
1,good,a,1,824,p77
1,agony,l,1,811,p77
1,bad,l,1,668,p77
1,joy,a,1,738,p77
1,love,a,1,742,p77
1,pleasure,a,1,723,p77
1,happy,a,1,575,p77
2,black4,l,1,1670,p77
2,white3,a,1,771,p77
2,white2,a,1,992,p77
2,black2,l,1,1128,p77
2,white1,a,1,651,p77
2,black5,l,1,707,p77
2,white5,a,1,738,p77
2,white4,a,1,1317,p77
2,black3,l,1,714,p77
2,black1,l,1,799,p77
3,white3,a,1,1210,p77
3,pleasure,a,1,2383,p77
3,black1,l,1,1683,p77
3,nasty,l,1,1282,p77
3,joy,a,1,840,p77
3,white1,a,1,977,p77
3,evil,l,1,1177,p77
3,hurt,l,1,851,p77
3,black5,l,1,691,p77
3,good,a,1,1305,p77
3,bad,l,1,791,p77
3,white5,a,1,742,p77
3,black3,l,1,545,p77
3,black4,l,1,568,p77
3,black2,l,1,722,p77
3,agony,l,1,904,p77
3,love,a,1,788,p77
3,white2,a,1,725,p77
3,happy,a,1,779,p77
3,white4,a,1,859,p77
4,black3,a,1,474,p77
4,white5,l,1,601,p77
4,black1,a,1,548,p77
4,black4,a,1,512,p77
4,white1,l,1,636,p77
4,white3,l,1,566,p77
4,black2,a,1,632,p77
4,white2,l,1,802,p77
4,black5,a,1,873,p77
4,white4,l,1,545,p77
5,white3,l,1,759,p77
5,bad,l,1,705,p77
5,agony,l,1,503,p77
5,pleasure,a,1,542,p77
5,hurt,l,1,816,p77
5,black1,a,1,666,p77
5,white2,l,1,568,p77
5,black3,a,1,597,p77
5,white5,l,1,493,p77
5,black4,a,1,493,p77
5,nasty,l,1,490,p77
5,happy,a,1,633,p77
5,evil,l,1,586,p77
5,love,a,1,587,p77
5,black5,a,1,573,p77
5,joy,a,1,582,p77
5,good,a,1,561,p77
5,white4,l,1,543,p77
5,white1,l,1,516,p77
5,black2,a,1,638,p77
1,happy,a,1,820,p78
1,bad,l,1,612,p78
1,evil,l,1,582,p78
1,good,a,1,521,p78
1,pleasure,a,1,718,p78
1,nasty,l,1,594,p78
1,hurt,l,1,477,p78
1,love,a,1,492,p78
1,agony,l,1,649,p78
1,joy,a,1,505,p78
2,black4,l,1,1279,p78
2,white3,a,1,849,p78
2,black1,l,1,1401,p78
2,white5,a,1,714,p78
2,black3,l,1,621,p78
2,white4,a,1,849,p78
2,white2,a,1,944,p78
2,white1,a,1,644,p78
2,black2,l,1,586,p78
2,black5,l,1,558,p78
3,nasty,l,1,649,p78
3,black5,l,1,664,p78
3,black1,l,1,743,p78
3,happy,a,1,545,p78
3,bad,l,1,749,p78
3,pleasure,a,1,776,p78
3,hurt,l,1,676,p78
3,joy,a,1,540,p78
3,white3,a,1,663,p78
3,white4,a,1,519,p78
3,black3,l,1,508,p78
3,agony,l,1,745,p78
3,white2,a,1,719,p78
3,black2,l,1,739,p78
3,good,a,1,487,p78
3,white1,a,1,645,p78
3,evil,l,1,629,p78
3,white5,a,1,492,p78
3,love,a,1,748,p78
3,black4,l,1,505,p78
4,black4,a,1,702,p78
4,white2,l,1,546,p78
4,white3,l,1,568,p78
4,black3,a,1,523,p78
4,black1,a,1,528,p78
4,white4,l,1,715,p78
4,white1,l,1,1339,p78
4,black5,a,1,493,p78
4,black2,a,1,594,p78
4,white5,l,1,486,p78
5,bad,l,1,761,p78
5,white5,l,1,1712,p78
5,nasty,l,1,847,p78
5,white2,l,1,814,p78
5,black4,a,1,640,p78
5,black5,a,1,504,p78
5,evil,l,1,658,p78
5,agony,l,1,686,p78
5,black2,a,1,443,p78
5,pleasure,a,1,565,p78
5,good,a,1,567,p78
5,white1,l,1,465,p78
5,joy,a,1,480,p78
5,black3,l,0,529,p78
5,white3,l,1,588,p78
5,black1,a,1,528,p78
5,hurt,l,1,599,p78
5,love,a,1,616,p78
5,white4,l,1,800,p78
5,happy,a,1,548,p78
1,joy,a,1,923,p79
1,good,a,1,1687,p79
1,pleasure,a,1,925,p79
1,evil,l,1,785,p79
1,love,a,1,900,p79
1,hurt,l,1,916,p79
1,bad,l,1,743,p79
1,agony,l,1,827,p79
1,happy,a,1,531,p79
1,nasty,l,1,799,p79
2,black2,l,1,1438,p79
2,white3,a,1,2407,p79
2,white4,a,1,1775,p79
2,black1,l,1,1816,p79
2,black3,l,1,1594,p79
2,black4,l,1,2136,p79
2,white2,a,1,3117,p79
2,black5,l,1,955,p79
2,white5,l,0,1781,p79
2,white1,a,1,1374,p79
3,black3,l,1,1899,p79
3,hurt,l,1,1720,p79
3,joy,a,1,1004,p79
3,white3,a,1,1213,p79
3,nasty,l,1,712,p79
3,black2,l,1,933,p79
3,black4,l,1,784,p79
3,love,a,1,610,p79
3,bad,l,1,627,p79
3,white1,a,1,702,p79
3,agony,l,1,763,p79
3,pleasure,a,1,607,p79
3,white5,a,1,1799,p79
3,black1,l,1,552,p79
3,happy,a,1,1363,p79
3,good,a,1,534,p79
3,evil,l,1,490,p79
3,white4,a,1,738,p79
3,black5,l,1,540,p79
3,white2,a,1,609,p79
4,white3,l,1,1112,p79
4,black4,a,1,534,p79
4,white1,l,1,522,p79
4,black1,a,1,438,p79
4,black3,a,1,888,p79
4,black2,l,0,574,p79
4,white2,l,1,808,p79
4,white4,l,1,825,p79
4,white5,l,1,658,p79
4,black5,a,1,409,p79
5,bad,l,1,2273,p79
5,white1,l,1,966,p79
5,black3,a,1,554,p79
5,good,a,1,1677,p79
5,joy,a,1,963,p79
5,nasty,l,1,623,p79
5,black5,a,1,535,p79
5,love,a,1,803,p79
5,agony,l,1,564,p79
5,evil,l,1,768,p79
5,white4,l,1,577,p79
5,white3,l,1,518,p79
5,hurt,l,1,658,p79
5,black4,a,1,370,p79
5,white2,l,1,694,p79
5,pleasure,a,1,1036,p79
5,black1,a,1,555,p79
5,happy,a,1,581,p79
5,black2,a,1,506,p79
5,white5,l,1,623,p79
1,happy,a,1,898,p80
1,pleasure,a,1,1033,p80
1,agony,l,1,649,p80
1,joy,a,1,632,p80
1,hurt,l,1,642,p80
1,bad,l,1,587,p80
1,nasty,l,1,477,p80
1,evil,l,1,500,p80
1,love,a,1,514,p80
1,good,a,1,591,p80
2,white4,a,1,838,p80
2,white5,a,1,460,p80
2,black2,a,0,598,p80
2,black4,l,1,1032,p80
2,white3,a,1,1137,p80
2,white2,a,1,1033,p80
2,black1,l,1,708,p80
2,white1,a,1,1105,p80
2,black5,l,1,655,p80
2,black3,l,1,741,p80
3,black5,l,1,888,p80
3,evil,l,1,942,p80
3,white5,a,1,1113,p80
